,flow,type,area,material,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060
14,outflow,high-rise,urban,steel,255.0507652,260.3434599,265.652473,270.9922563,276.3780859,281.8218947,287.3400215,292.944125,298.6356835,304.4158595,310.2805236,316.2248212,322.239434,328.314064,334.4460818,340.6312664,346.864191,353.1235563,359.3881815,365.6505132,371.9025784,378.1845125,384.535138,390.9557403,397.4525898,404.0304236,410.6935078,417.4272493,424.2191182,431.074537,437.9970598,444.9882819,452.0378076,459.1353569,466.2803497,473.4713603,480.7057293,487.9555915,495.1956433,502.4244363,509.6398813,516.8396202,524.0272635,531.2058218,538.3723478,545.523922
15,outflow,high-rise,urban,steel,124.4155471,126.8051256,129.3201967,131.9617532,134.7350523,137.6456401,140.6995276,143.8953655,147.2330326,150.7207159,154.3670257,158.1811068,162.1525797,166.2709369,170.5430936,174.975936,179.5765721,184.3269161,189.2093279,194.2291343,199.391561,204.7018202,210.1447368,215.7051552,221.3865668,227.1928828,233.1281928,239.1714499,245.3031551,251.5274329,257.8475611,264.2661461,270.7650603,277.3268507,283.9527081,290.6435265,297.3999309,304.1588086,310.8616937,317.5102855,324.1049922,330.64589,337.1795178,343.7490398,350.3534984,356.9929535
16,outflow,high-rise,urban,steel,794.5904015,806.7801944,819.3640298,832.3296474,845.6933271,859.4769508,873.7078905,888.3381843,903.3154927,918.6547986,934.3722724,950.4842794,966.9702139,983.8100367,1001.016669,1018.602573,1036.580642,1054.877358,1073.424394,1092.235178,1111.321973,1130.696321,1150.304839,1170.094936,1190.073859,1210.249637,1230.629757,1251.138256,1271.703962,1292.333407,1313.031334,1333.80172,1354.598499,1375.378331,1396.144133,1416.898487,1437.64334,1458.328613,1478.907669,1499.381923,1519.751726,1540.017333,1560.225211,1580.418588,1600.597117,1620.761547
17,outflow,high-rise,urban,steel,458.0377285,477.6201448,498.2260983,519.8444165,542.4693554,566.0928244,590.7112025,616.2580523,642.672372,669.9563767,698.1103132,727.1333789,756.9999484,787.6855093,819.1905581,851.5189863,884.6756513,918.567061,953.106325,988.3003222,1024.154923,1060.668727,1097.780859,1135.439636,1173.650334,1212.41838,1251.747936,1291.55855,1331.77514,1372.40174,1413.441838,1454.899537,1496.716977,1538.839136,1581.270073,1624.018194,1667.091197,1710.33892,1753.617263,1796.92325,1840.2512,1883.59471,1927.016621,1970.575473,2014.264833,2058.080004
18,outflow,high-rise,urban,steel,898.4041685,935.3442706,974.3298234,1015.532418,1059.102044,1105.199974,1154.005995,1205.628475,1260.176837,1317.841605,1378.824833,1443.340817,1511.386638,1582.96107,1658.267175,1737.514604,1820.921985,1908.601489,2000.673818,2097.371836,2198.939182,2305.64169,2417.571936,2534.820203,2657.647936,2786.326517,2921.138736,3062.021474,3208.923081,3362.116887,3521.878003,3688.487403,3861.89002,4042.040749,4229.205881,4423.651597,4625.646717,4835.150383,5052.12616,5276.815241,5509.451903,5750.266722,5999.086608,6255.743293,6520.425943,6793.311132
19,outflow,high-rise,urban,steel,201.0389377,207.7248572,214.5461684,221.4988837,228.5833687,235.7996313,243.1466959,250.6001507,258.1370068,265.7552268,273.4520172,281.2242442,289.0473604,296.8984061,304.7749447,312.674364,320.5938643,328.5060062,336.3851612,344.2290209,352.034821,359.7990721,367.5003987,375.1192817,382.6531901,390.0993688,397.455072,404.6956635,411.7983742,418.7615604,425.5832619,432.2615158,438.7804444,445.1255003,451.2957617,457.2902382,463.1078168,468.7439051,474.1945834,479.4595513,484.5386146,489.4317409,494.1324485,498.6351302,502.9408278,507.0505863
20,outflow,high-rise,urban,steel,4898.426822,5288.057303,5689.790233,6101.326503,6521.120762,6947.872641,7380.523427,7816.978327,8255.26344,8694.769354,9135.030193,9575.68686,10015.86311,10454.71065,10891.98769,11327.4826,11761.01146,12191.00251,12615.87301,13035.44308,13449.55833,13858.08657,14260.36282,14655.72904,15044.08785,15425.36592,15799.51439,16165.36586,16521.76321,16868.7018,17206.19882,17534.29231,17852.54032,18160.50698,18458.26302,18745.89462,19023.50533,19290.08294,19544.62207,19787.26064,20018.15379,20237.4737,20445.01889,20640.59993,20824.42834,20996.7292
21,outflow,high-rise,urban,steel,488.1794656,508.7058638,530.2712383,552.9462267,576.7862295,601.8484731,628.1885899,655.7692256,684.55016,714.5698047,745.8657786,778.4740981,812.3432204,847.421098,883.7363703,921.3210761,960.2074467,1000.291031,1041.471772,1083.774048,1127.21603,1171.820245,1217.539753,1264.325539,1312.196645,1361.172918,1411.274644,1462.389788,1514.413792,1567.366561,1621.265389,1676.125972,1731.876804,1788.450516,1845.860127,1904.117953,1963.238287,2022.887957,2082.744976,2142.804772,2203.05573,2263.483542,2324.144762,2385.090884,2446.305124,2507.771594
22,outflow,high-rise,urban,steel,195.3234128,203.6173901,212.2715404,221.3169221,230.7816289,240.6940542,251.0812414,261.9182693,273.1814387,284.8930046,297.0748724,309.7491766,322.8882876,336.4644678,350.4941554,364.9941502,379.9819934,395.3997704,411.1916067,427.3701129,443.9467082,460.9308345,478.275456,495.9369259,513.9234191,532.2426791,550.9025647,569.8419321,589.0032902,608.3949668,628.02432,647.8977073,667.9744867,688.2172704,708.6338015,729.2332358,750.0344097,771.0883646,792.430741,814.060798,835.9780078,858.1816258,880.6251773,903.2643259,926.0963213,949.1167568
23,outflow,high-rise,urban,steel,4277.191833,4328.040771,4377.111221,4424.623881,4470.814521,4515.925063,4560.19676,4603.852017,4647.078308,4690.063284,4732.984679,4776.004632,4819.248803,4862.788427,4906.687806,4950.995246,4995.738812,5040.890594,5086.336365,5131.974777,5177.70161,5223.403086,5268.942123,5314.152768,5358.876256,5402.95748,5446.245086,5488.581535,5529.79496,5569.735029,5608.269432,5645.2833,5680.678711,5714.374607,5746.311457,5776.450198,5804.771812,5831.259972,5855.886313,5878.65692,5899.601951,5918.770127,5936.224721,5952.039784,5966.300141,5979.098582
24,outflow,high-rise,urban,steel,27.97958847,28.8174607,29.67231261,30.54421176,31.43311864,32.33890322,33.2614041,34.19902213,35.1503336,36.11535198,37.09403586,38.08630744,39.09095636,40.10685668,41.13390892,42.17195753,43.22083849,44.27941966,45.34664929,46.42240522,47.5065519,48.59908126,49.6994415,50.80698945,51.92159806,53.04314193,54.17149251,55.3061071,56.44647179,57.59247438,58.743994,59.90089925,61.06255673,62.22838117,63.39827786,64.57215942,65.75001212,66.92651598,68.09663579,69.26032418,70.41742749,71.56776744,72.71471601,73.86139437,75.00756853,76.15308682
25,outflow,high-rise,urban,steel,339.5035444,352.7646211,366.5541885,380.9069778,395.8394827,411.3694381,427.5152295,444.2915264,461.7144449,479.8052943,498.5861235,518.0797243,538.2901047,559.2225704,580.901231,603.3510582,626.5986749,650.6341105,675.4490934,701.0707571,727.5266979,754.846979,783.049635,812.1532849,842.1901262,873.1935069,905.1980121,938.1850477,972.1393327,1007.09663,1043.093258,1080.167059,1118.318417,1157.550223,1197.901908,1239.413281,1282.124742,1326.115451,1371.469928,1418.245069,1466.500738,1516.299147,1567.618295,1620.441159,1674.831738,1730.854312
26,outflow,high-rise,urban,steel,77.60029757,81.73477688,86.07532843,90.64000771,95.43722515,100.4759828,105.765762,111.3013889,117.0775587,123.1020893,129.3827932,135.9276758,142.7424363,149.8328593,157.2070737,164.8734297,172.8405441,181.1069277,189.6715479,198.542952,207.7297691,217.2408618,227.099599,237.3300528,247.9445369,258.9561615,270.378685,282.2332389,294.542576,307.3251811,320.6005475,334.3891313,348.7244834,363.6419595,379.168168,395.3312475,412.1607716,429.8267349,448.5025315,468.2433197,489.110096,511.1682109,534.3546505,558.6116195,584.002441,610.5904584
1,outflow,high-rise,urban,brick,952.6184464,975.4851214,998.9945511,1023.122354,1047.841707,1073.128157,1098.95597,1125.262816,1152.003235,1179.174001,1206.765748,1234.76725,1263.139913,1291.844998,1320.87466,1350.213705,1379.830935,1409.720508,1439.883902,1470.306043,1500.973791,1531.878778,1562.999488,1594.311305,1625.804284,1657.471826,1689.309738,1721.277586,1753.34334,1785.514993,1817.795558,1850.182027,1882.64498,1915.156086,1947.709266,1980.298088,2012.915254,2045.508986,2078.03429,2110.491169,2142.878951,2175.197009,2207.449527,2239.640375,2271.769222,2303.836156
2,outflow,high-rise,urban,brick,1308.223333,1350.841403,1394.99484,1440.707316,1487.999416,1536.888433,1587.388151,1639.508635,1693.255949,1748.63186,1805.633624,1864.253811,1924.480139,1986.295297,2049.676775,2114.596743,2181.021964,2248.91372,2318.22772,2388.914006,2460.916936,2534.175212,2608.621932,2684.18465,2760.785462,2838.341143,2916.763332,2995.958736,3075.829339,3156.272617,3237.181845,3318.446438,3399.952339,3481.582415,3563.216893,3644.733839,3726.009681,3806.919763,3887.338923,3967.142084,4046.204895,4124.404389,4201.619667,4277.732589,4352.628473,4426.196808
3,outflow,high-rise,urban,brick,1566.314159,1617.517135,1669.620356,1722.601872,1776.480256,1831.273004,1886.985025,1943.525413,2000.814014,2058.85427,2117.646617,2177.189953,2237.418553,2298.269633,2359.740533,2421.828552,2484.530296,2547.709627,2611.238858,2675.114395,2739.329498,2803.877605,2868.65434,2933.560053,2998.587179,3063.726598,3128.968421,3194.190198,3259.277157,3324.220613,3389.009635,3453.632713,3518.013536,3582.079857,3645.820009,3709.220582,3772.268125,3835.081578,3897.770121,3960.317499,4022.710108,4084.9355,4146.907655,4208.546409,4269.842161,4330.784162
4,outflow,high-rise,urban,brick,457.0443534,471.0710134,485.516798,500.3884634,515.6952265,531.4448287,547.6423362,564.2895117,581.3949525,598.9763244,617.0509404,635.6351779,654.7192376,674.2932961,694.3695518,714.9578579,736.0667488,757.6584905,779.6977659,802.1930716,825.1526688,848.585597,872.4724694,896.7897493,921.5387383,946.7224847,972.343256,998.3548077,1024.713186,1051.418611,1078.469658,1105.863899,1133.568407,1161.551657,1189.809505,1218.336573,1247.126552,1276.047177,1304.972309,1333.89175,1362.792725,1391.661507,1420.515271,1449.369046,1478.208006,1507.017769
5,outflow,high-rise,urban,brick,325.6666978,338.1124886,350.8998673,364.0765421,377.6527883,391.6404133,406.0519888,420.8369075,435.9461713,451.3883985,467.1710973,483.3013925,499.7343385,516.4273008,533.3853252,550.6135822,568.1166813,585.8513875,603.7767471,621.8962925,640.2124287,658.7382584,677.4665694,696.380415,715.4821534,734.773673,754.2566593,773.9053316,793.696069,813.6312768,833.7122983,853.9396045,874.2881755,894.7343427,915.2777628,935.9174841,956.6520855,977.4818134,998.40596,1019.421021,1040.523342,1061.709108,1082.957295,1104.247831,1125.576492,1146.938543
6,outflow,high-rise,urban,brick,1761.832928,1839.483021,1920.526721,2004.832855,2092.501754,2183.628566,2278.298438,2376.240521,2477.196702,2581.224984,2688.372667,2798.68203,2911.978206,3028.091831,3147.05575,3268.909238,3393.691646,3521.115175,3650.90791,3783.099687,3917.711881,4054.736427,4193.949609,4335.15721,4478.3614,4623.557951,4770.737797,4919.627371,5069.967346,5221.742259,5374.928763,5529.498558,5685.238414,5841.947814,5999.594417,6158.135967,6317.519204,6477.709277,6638.667901,6800.329404,6962.627443,7125.495073,7288.464782,7451.096461,7613.327992,7775.089146
7,outflow,high-rise,urban,brick,659.352144,681.8044344,705.3242017,730.0498477,756.0440259,783.3460548,811.9964177,841.9551345,873.1834983,905.7153755,939.58312,974.8165633,1011.362492,1049.166095,1088.242537,1128.60521,1170.265027,1213.119486,1257.079654,1302.1694,1348.411658,1395.827012,1444.330327,1493.838436,1544.365217,1595.925422,1648.532981,1702.069571,1756.426341,1811.621442,1867.673739,1924.604484,1982.344075,2040.836345,2100.126658,2160.277631,2221.377021,2282.772641,2343.802935,2404.460533,2464.723528,2524.565313,2584.452435,2644.820969,2705.642127,2766.896481
8,outflow,high-rise,urban,brick,895.2908433,938.1917383,983.3376701,1030.880953,1080.905325,1133.498628,1188.752441,1246.746734,1307.56993,1371.33376,1438.155317,1508.157051,1581.490003,1658.308414,1738.745937,1822.940527,1911.035652,2003.013375,2098.860045,2198.713606,2302.714904,2411.006879,2523.690982,2640.869989,2762.692265,2889.31422,3020.896378,3157.453672,3299.010964,3445.734369,3597.792485,3755.359769,3918.567118,4087.55312,4262.508972,4443.635699,4631.141378,4826.386044,5030.788579,5244.820122,5468.996737,5703.865353,5949.646833,6206.590488,6475.280561,6756.315326
9,outflow,high-rise,urban,brick,145.8533634,152.6888381,159.8949507,167.5150612,175.5656095,184.064607,193.0313034,202.4884355,212.459411,222.9663614,234.0327628,245.6834809,257.9487462,270.8606745,284.4500079,298.7495084,313.794051,329.6210203,346.270126,363.783353,382.2054533,401.5841481,421.980588,443.4604481,466.0852802,489.9211485,515.0388211,541.5129428,569.4245944,598.8627151,629.9225784,662.7062571,697.3121283,733.8468443,772.4354201,813.2113413,856.3172087,902.0103343,950.5561392,1002.137006,1056.94974,1115.203873,1176.868211,1241.923703,1310.585802,1383.076654
10,outflow,high-rise,urban,brick,245.5278989,257.4610329,269.8736219,282.8798368,296.532108,310.886989,325.9952004,341.8373493,358.3984494,375.7241203,393.8608652,412.8571958,432.6880791,453.3304006,474.8292897,497.229534,520.5763639,544.8185544,569.9073316,595.8814623,622.7778897,650.6313412,679.4193137,709.1221398,739.7715033,771.3976325,804.0294765,837.602263,872.055292,907.4122775,943.6916082,980.9065741,1019.004619,1057.933733,1097.69662,1138.290239,1179.702993,1221.682483,1263.99572,1306.634775,1349.586103,1392.834043,1436.324113,1480.003676,1523.855174,1567.85979
11,outflow,high-rise,urban,brick,9898.080433,10066.19604,10234.64875,10403.42285,10572.50476,10741.8821,10911.54391,11081.47543,11251.64617,11422.02641,11592.59123,11763.32028,11934.19681,12105.20475,12276.33193,12447.57073,12618.91794,12790.37158,12961.922,13133.56134,13305.28575,13477.09504,13648.99236,13820.98466,13993.08198,14165.29708,14337.64539,14510.14158,14682.79041,14855.59726,15028.57029,15201.71927,15375.05278,15548.5723,15722.27773,15896.16862,16070.24377,16244.4948,16418.88942,16593.39012,16767.95874,16942.55589,17117.13912,17291.6583,17466.06035,17640.29049
12,outflow,high-rise,urban,brick,3790.182877,3866.758895,3944.575177,4023.948775,4104.95713,4187.67766,4272.192057,4358.205321,4445.430832,4533.923869,4623.728902,4714.88364,4807.258132,4900.729157,4995.31791,5091.033852,5187.881305,5285.53399,5383.684456,5482.330814,5581.462489,5681.065735,5780.970086,5881.013707,5981.180058,6081.449359,6181.801246,6281.941452,6381.605008,6480.794415,6579.500827,6677.705799,6775.295731,6872.16339,6968.287068,7063.64173,7158.199927,7251.238608,7342.096834,7430.783273,7517.293663,7601.620891,7684.207649,7765.458231,7845.344699,7923.849949
13,outflow,high-rise,urban,brick,1187.692607,1235.488028,1284.481399,1334.624168,1385.934564,1438.429419,1492.124482,1546.880379,1602.564868,1659.188,1716.75596,1775.273264,1834.616303,1894.668533,1955.431901,2016.90522,2079.08604,2141.849539,2205.078486,2268.769878,2332.917961,2397.516037,2462.487426,2527.759973,2593.327029,2659.180487,2725.311818,2791.605656,2857.954369,2924.351526,2990.788726,3057.257168,3123.658986,3189.90329,3255.984184,3321.894342,3387.626333,3453.141907,3518.403533,3583.401566,3648.126346,3712.568731,3776.644477,3840.275599,3903.45634,3966.180113
14,outflow,high-rise,urban,brick,525.4507985,536.3547088,547.2922379,558.2931593,569.3889442,580.6041769,591.9725182,603.5179871,615.243629,627.1518392,639.23411,651.4804404,663.8716327,676.3864714,689.0195393,701.7621406,714.6030949,727.4985217,740.404785,753.3063232,766.1867105,779.1286333,792.2120726,805.439677,818.8243644,832.375894,846.103055,859.9757829,873.9682637,888.0916689,902.3533202,916.7565048,931.2798053,945.9020433,960.6220232,975.4368082,990.3409194,1005.27695,1020.192768,1035.085392,1049.950516,1064.783283,1079.591131,1094.380262,1109.144604,1123.878143
15,outflow,high-rise,urban,brick,256.3185745,261.2415394,266.4230415,271.8651267,277.5786255,283.5749638,289.8665255,296.4505308,303.3267298,310.5119895,318.0240486,325.8817467,334.0637007,342.5482629,351.3496799,360.4821386,369.9602827,379.7468524,389.8055055,400.1472163,410.782751,421.7228472,432.9362419,444.3917115,456.096449,468.0585121,480.2863264,492.7365312,505.3689553,518.1920955,531.212705,544.4361533,557.8250943,571.3435717,584.9940387,598.7783372,612.6977548,626.6222677,640.4314257,654.1287297,667.7150206,681.1904556,694.650913,708.1853189,721.7917003,735.4701812
16,outflow,high-rise,urban,brick,1637.000229,1662.113411,1688.038393,1714.749915,1742.281517,1770.67828,1799.996594,1830.137651,1860.993621,1892.595371,1924.976215,1958.169869,1992.133882,2026.826969,2062.27575,2098.505898,2135.54398,2173.23853,2211.448786,2250.20241,2289.524667,2329.439334,2369.836436,2410.607622,2451.767824,2493.333583,2535.320323,2577.571548,2619.940629,2662.441025,2705.082505,2747.873265,2790.718398,2833.528619,2876.309933,2919.067665,2961.805821,3004.421232,3046.817817,3088.99849,3130.963976,3172.7148,3214.34669,3255.948707,3297.520134,3339.062514
17,outflow,high-rise,urban,brick,943.6407298,983.9840561,1026.436055,1070.973708,1117.585183,1166.25381,1216.97213,1269.603271,1324.021556,1380.231551,1438.233762,1498.026537,1559.557083,1622.774899,1687.681009,1754.283431,1822.592169,1892.414615,1963.571759,2036.077771,2109.944746,2185.1698,2261.627517,2339.211424,2417.932386,2497.801586,2578.8276,2660.844679,2743.698143,2827.396302,2911.946341,2997.356713,3083.508218,3170.287501,3257.702919,3345.771797,3434.509989,3523.608136,3612.769366,3701.987547,3791.250976,3880.546461,3970.003467,4059.742596,4149.750596,4240.017789
18,outflow,high-rise,urban,brick,1786.283348,1859.730791,1937.245173,2019.167666,2105.796491,2197.452304,2294.492572,2397.132765,2505.590445,2620.244426,2741.496451,2869.772601,3005.067071,3147.377427,3297.10741,3454.673868,3620.511495,3794.84332,3977.909332,4170.17253,4372.117341,4584.272314,4806.821521,5039.944467,5284.160982,5540.010648,5808.055733,6088.170739,6380.25297,6684.845885,7002.496484,7333.763419,7678.537207,8036.728162,8408.865747,8795.479209,9197.103035,9613.655989,10045.06563,10491.81151,10954.35945,11433.16789,11927.89269,12438.19927,12964.46376,13507.03723
19,outflow,high-rise,urban,brick,765.2880111,790.7390711,816.7055217,843.1721839,870.1404495,897.6103483,925.5781665,953.9509764,982.6412674,1011.641284,1040.940391,1070.52666,1100.306647,1130.192953,1160.176302,1190.24675,1220.393639,1250.512518,1280.505826,1310.364777,1340.078848,1369.634755,1398.951131,1427.953671,1456.632741,1484.977853,1512.978556,1540.541066,1567.578711,1594.085232,1620.053169,1645.475048,1670.29043,1694.443936,1717.932057,1740.751025,1762.896602,1784.351305,1805.100215,1825.142187,1844.476483,1863.102978,1880.997,1898.137204,1914.527555,1930.172031
20,outflow,high-rise,urban,brick,8964.937805,9678.026549,10413.26479,11166.44478,11934.73827,12715.76536,13507.58844,14306.37367,15108.50851,15912.87761,16718.62835,17525.10352,18330.69945,19133.86361,19934.15352,20731.18179,21524.6119,22311.56722,23089.15108,23857.03426,24614.93421,25362.60899,26098.84161,26822.42772,27533.18908,28230.99153,28915.7456,29585.31479,30237.58136,30872.53684,31490.21266,32090.67844,32673.12536,33236.75571,33781.69889,34308.11267,34816.18657,35304.06804,35769.91709,36213.98612,36636.55909,37037.95108,37417.79339,37775.73931,38112.17595,38427.51524
21,outflow,high-rise,urban,brick,1005.738171,1048.026271,1092.454851,1139.169436,1188.284162,1239.916926,1294.18234,1351.003448,1410.297389,1472.143298,1536.618675,1603.797723,1673.574253,1745.841038,1820.65708,1898.088386,1978.201356,2060.780805,2145.620594,2232.770949,2322.269305,2414.162071,2508.352542,2604.739741,2703.362894,2804.262894,2907.481528,3012.787988,3119.966865,3229.059165,3340.10052,3453.123263,3567.98008,3684.532179,3802.806383,3922.828062,4044.626664,4167.515795,4290.832101,4414.566166,4538.694059,4663.186301,4788.159408,4913.719465,5039.831894,5166.46396
22,outflow,high-rise,urban,brick,402.4016283,419.4887247,437.3178427,455.9529683,475.4519795,495.873372,517.2728601,539.5991015,562.8032717,586.93122,612.0280752,638.1394389,665.2083888,693.1777803,722.0814793,751.9540964,782.8317697,814.5951843,847.1292291,880.4598838,914.6106743,949.6010525,985.334116,1021.719945,1058.77538,1096.516376,1134.959122,1173.977651,1213.453521,1253.403889,1293.843915,1334.786694,1376.148498,1417.852301,1459.914055,1502.352623,1545.206811,1588.581774,1632.550937,1677.112774,1722.266198,1768.009675,1814.247459,1860.888208,1907.926256,1955.352525
23,outflow,high-rise,urban,brick,3387.123293,3427.390747,3466.249809,3503.875251,3540.453782,3576.176979,3611.235893,3645.806645,3680.037697,3714.077651,3748.067255,3782.134907,3816.380118,3850.859301,3885.623373,3920.710592,3956.143179,3991.899035,4027.8877,4064.02892,4100.240161,4136.43132,4172.493844,4208.296314,4243.713001,4278.621078,4312.900686,4346.427069,4379.064126,4410.692807,4441.208337,4470.519749,4498.5495,4525.233399,4550.524303,4574.391278,4596.819264,4617.795332,4637.297017,4655.329142,4671.915586,4687.094932,4700.917287,4713.441291,4724.734118,4734.869248
24,outflow,high-rise,urban,brick,55.857197,57.52988758,59.23647564,60.97709605,62.75166992,64.55993768,66.4015771,68.27339574,70.17255134,72.0990708,74.05287146,76.03379799,78.03943408,80.06753198,82.11789306,84.1902068,86.28414575,88.39744979,90.52801922,92.67561016,94.83995203,97.02102869,99.21773858,101.4287977,103.6539524,105.8929523,108.1455409,110.4106346,112.6872076,114.9750358,117.273878,119.5834718,121.9025528,124.2299525,126.5654818,128.9089664,131.2603787,133.6090983,135.9450731,138.2682085,140.5781977,142.8746848,145.1644016,147.4535789,149.7417496,152.028611
25,outflow,high-rise,urban,brick,699.4388289,726.75905,755.168058,784.7374051,815.5010713,847.4955939,880.7588503,915.3210622,951.2154318,988.4858602,1027.177772,1067.338122,1108.975169,1152.099842,1196.761811,1243.012524,1290.906827,1340.424181,1391.547542,1444.332813,1498.836845,1555.121576,1613.224158,1673.182952,1735.064288,1798.936871,1864.871952,1932.831223,2002.783204,2074.801572,2148.961148,2225.339897,2303.93861,2384.76324,2467.895024,2553.415974,2641.409326,2732.038158,2825.4766,2921.841866,3021.257291,3123.851039,3229.577783,3338.402456,3450.456905,3565.873562
26,outflow,high-rise,urban,brick,159.8706763,168.388453,177.3307758,186.7348424,196.6179797,206.9987337,217.8966374,229.3010319,241.2009886,253.6126135,266.5520017,280.0356461,294.0752877,308.6828441,323.875062,339.6691447,356.0828444,373.1130926,390.7577624,409.0344625,427.9609707,447.5555453,467.8663307,488.9429196,510.8106805,533.4966227,557.0290912,581.4516205,606.8110858,633.1455689,660.4952295,688.9022109,718.4356344,749.1683386,781.1551418,814.4540148,849.1258843,885.5209703,923.9964959,964.6660972,1007.655438,1053.099152,1100.86742,1150.841172,1203.150866,1257.927
1,outflow,high-rise,urban,concrete,4112.268053,4210.979029,4312.464652,4416.619673,4523.328299,4632.484972,4743.978603,4857.540128,4972.973303,5090.264199,5209.372391,5330.249412,5452.728664,5576.642921,5701.95831,5828.609245,5956.461052,6085.48851,6215.698,6347.024449,6479.411135,6612.821936,6747.163971,6882.330982,7018.280026,7154.982631,7292.420688,7430.419653,7568.841262,7707.720012,7847.068915,7986.874987,8127.011223,8267.355328,8407.881058,8548.560647,8689.362589,8830.063378,8970.468768,9110.578787,9250.390525,9389.901281,9529.129108,9668.090721,9806.784687,9945.21139
2,outflow,high-rise,urban,concrete,1439.80563,1486.710265,1535.304695,1585.614973,1637.663755,1691.470074,1747.0491,1804.41191,1863.565178,1924.510849,1987.245903,2051.762161,2118.046108,2186.078691,2255.835136,2327.284814,2400.391144,2475.111515,2551.397181,2629.193158,2708.438208,2789.064869,2870.999507,2954.162392,3038.467784,3123.824087,3210.134051,3297.295001,3385.199061,3473.733398,3562.78055,3652.21881,3741.922649,3831.763153,3921.608501,4011.324496,4100.775136,4189.823228,4278.331021,4366.160857,4453.175877,4539.240748,4624.222409,4707.990838,4790.419818,4871.387724
3,outflow,high-rise,urban,concrete,5915.663113,6109.046768,6305.830475,6505.931327,6709.419477,6916.361001,7126.774439,7340.316457,7556.684333,7775.891058,7997.938288,8222.821855,8450.29353,8680.116193,8912.279793,9146.774136,9383.586392,9622.202404,9862.139921,10103.38537,10345.91329,10589.6989,10834.348,11079.48422,11325.07899,11571.09787,11817.50351,12063.83344,12309.6542,12554.93296,12799.62846,13043.69723,13286.85104,13528.81704,13769.55116,14009.00276,14247.12104,14484.3552,14721.1176,14957.34685,15192.99157,15428.00474,15662.06148,15894.85903,16126.36114,16356.52719
4,outflow,high-rise,urban,concrete,1726.16739,1779.143349,1833.70226,1889.86964,1947.680299,2007.163475,2068.338302,2131.211438,2195.815351,2262.216765,2330.481064,2400.670105,2472.746877,2546.674278,2622.498381,2700.256398,2779.980562,2861.52836,2944.766405,3029.726787,3116.440708,3204.942308,3295.158367,3386.999991,3480.472096,3575.586194,3672.350851,3770.591409,3870.141863,3971.003047,4073.169576,4176.632279,4281.266805,4386.95408,4493.678462,4601.419634,4710.153771,4819.381333,4928.625913,5037.849005,5147.002348,5256.034109,5365.009148,5473.984231,5582.903356,5691.712215
5,outflow,high-rise,urban,concrete,825.9096639,857.4729124,889.9024478,923.3192604,957.7494095,993.2228391,1029.771432,1067.266844,1105.584815,1144.7472,1184.773041,1225.680407,1267.355313,1309.689635,1352.69617,1396.38803,1440.776906,1485.753151,1531.212905,1577.165124,1623.61591,1670.59849,1718.094575,1766.061186,1814.504304,1863.428719,1912.838704,1962.668878,2012.859338,2063.416183,2114.34282,2165.640443,2217.245602,2269.098269,2321.197576,2373.541108,2426.125262,2478.950662,2532.015513,2585.310928,2638.82764,2692.555975,2746.44261,2800.436646,2854.527371,2908.702773
6,outflow,high-rise,urban,concrete,6654.099375,6947.368633,7253.454881,7571.862709,7902.971042,8247.13924,8604.688886,8974.59703,9355.888837,9748.783372,10153.45928,10570.07623,10997.97379,11436.5123,11885.81583,12346.03269,12817.31151,13298.56533,13788.76717,14288.02973,14796.43374,15313.94873,15839.72977,16373.04334,16913.89764,17462.27669,18018.14627,18580.47315,19148.27792,19721.50216,20300.05771,20883.83769,21472.03675,22063.89759,22659.29807,23258.07858,23860.03798,24465.04465,25072.95399,25683.51796,26296.48599,26911.60527,27527.11008,28141.33821,28754.05507,29364.9954
7,outflow,high-rise,urban,concrete,2490.24446,2575.042383,2663.871957,2757.2559,2855.430842,2958.54528,3066.752114,3179.900344,3297.843784,3420.71034,3548.622206,3681.69205,3819.718894,3962.495731,4110.079834,4262.521779,4419.86278,4581.715714,4747.744698,4918.039874,5092.687866,5271.766411,5454.953969,5641.936443,5832.766243,6027.499079,6226.18757,6428.384831,6633.67975,6842.140883,7053.839478,7268.855799,7486.926973,7707.840868,7931.768819,8158.947312,8389.707793,8621.587076,8852.086596,9081.178515,9308.780093,9534.790844,9760.972826,9988.973003,10218.68266,10450.02841
8,outflow,high-rise,urban,concrete,3381.338915,3543.367229,3713.874609,3893.436316,4082.368614,4281.003263,4489.68614,4708.719274,4938.436621,5179.260174,5431.632162,5696.015062,5972.979317,6263.107474,6566.904312,6884.89086,7217.608968,7564.99089,7926.985067,8304.112496,8696.905115,9105.902784,9531.488667,9974.050925,10434.1499,10912.37633,11409.33648,11925.08675,12459.72104,13013.86672,13588.16057,14183.26147,14799.6638,15437.89098,16098.66511,16782.74544,17490.91782,18228.31884,19000.30736,19808.66275,20655.33411,21542.38706,22470.65578,23441.08186,24455.87186,25517.28536
